Enrolled_ID,Name,Date,Year,Branch,Total no.of Lec,Lec_Attended_Percentage,M1,CP,BEE,M3,Logic_Design,DMS,DS,DBA,OS,OOPs,M4,LMS
39,Rob Garcia,2021-03-29,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
40,Nancy Miller,2021-03-29,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
41,Harvey Morgan,2021-03-29,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
42,Melinda Graham,2021-03-29,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
43,Ernest Hunt,2021-03-29,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
44,Donna Archer,2021-03-29,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
45,Dean Bridge,2021-03-29,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
46,James Quintanilla,2021-03-29,2,IT,3,0.0,,,,0.0,0.0,0.0,,,,,,
47,Robert Morrow,2021-03-29,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
48,Joseph Taylor,2021-03-29,2,IT,3,33.33,,,,0.0,0.0,1.0,,,,,,
49,Albert Wertman,2021-03-29,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
50,Paul Bryant,2021-03-29,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
51,Timothy Pruden,2021-03-29,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
52,Alisha Lowe,2021-03-29,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
53,Judith Hardy,2021-03-29,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
54,Holly Hunter,2021-03-29,2,IT,3,33.33,,,,0.0,0.0,1.0,,,,,,
55,Janice Laws,2021-03-29,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
56,Richard Rash,2021-03-29,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
57,Christopher Cote,2021-03-29,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
58,Mary Hohman,2021-03-29,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
59,Kay Maier,2021-03-29,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
60,Venus Vanes,2021-03-29,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
1,Thomas Smith,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
2,Lloyd Juarez,2021-03-29,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
3,Berry Helzer,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
4,Richard Carr,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
5,Wilma Lee,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
6,Kenneth Dostal,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
7,Johnathan Hahn,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
8,Paul Lorenzo,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
9,Bill Lindsey,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
10,Michelle Kelley,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
11,Adrienne Harper,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
12,William Xie,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
13,Charles Mack,2021-03-29,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
14,Armando Vargas,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
15,Della Nelson,2021-03-29,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
16,Rachel Henry,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
17,Ulysses Sullivan,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
18,Victor Kean,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
19,James Milner,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
20,Pamela Belcher,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
21,Miles Contreras,2021-03-29,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
22,Lupe Drayton,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
23,Kathryn Wheelis,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
24,Jose Murphy,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
25,Mary Chase,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
26,Nancy Capps,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
27,Young Bowman,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
28,Gregory England,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
29,Annette Briggs,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
30,Frank Poole,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
31,Ruth Feddersen,2021-03-29,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
32,Ruth Coppola,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
33,Floyd Hetzler,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
34,Scott Parker,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
35,Matthew Crosby,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
36,Kelly Hall,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
37,David Padilla,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
38,Hazel Pugh,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
39,Mildred Cheney,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
40,Emma Cuellar,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
41,William Runyan,2021-03-29,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
42,David Reeves,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
43,Mary Autry,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
44,Janet Krupa,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
45,Debbie Brandi,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
46,Willard Taylor,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
47,Jeremy Fisk,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
48,Roy Lees,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
49,Steven Marriner,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
50,Richard Uson,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
51,Carroll Beltz,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
52,Isabelle Williams,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
53,Jeremy Parker,2021-03-29,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
54,Frances Roth,2021-03-29,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
55,Alex Berry,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
56,Al Emanuel,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
57,Christopher Forman,2021-03-29,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
58,Marvin Sircy,2021-03-29,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
59,Eugene Lewis,2021-03-29,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
60,Ofelia Keefe,2021-03-29,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
1,John Holloway,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
2,Larry Mcfarling,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
3,Irene Hicks,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
4,Vera Meade,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
5,Frances Chevrier,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,1.0,0.0
6,Marlene Webster,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
7,Kelly Hamson,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
8,Damien Pray,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
9,Nicholas Best,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
10,Pauline Barrett,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
11,Margaret Robinson,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
12,Alexander Hall,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
13,Mike Crowder,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
14,Thomas Anderson,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
15,Stevie Turner,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
16,Camelia Mcilwain,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
17,Nikki Manor,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
18,Michael Baker,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
19,John Ryan,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
20,Peter Marshburn,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
21,William Killian,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
22,Thelma Zimmerman,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
23,Carolyn Poisson,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
24,Emily Rust,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
25,Kenneth Werner,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
26,Harris Sorrell,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,0.0,1.0
27,Addie Weiss,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
28,Patrick Sanders,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
29,Eldon Brunner,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
30,Steven Leonard,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
31,Doris Higley,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,1.0,0.0
32,Jose Crockwell,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
33,Cecil Burns,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
34,Marybeth Gonzalez,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
35,Kevin Stomberg,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
36,Calvin Tarr,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
37,Loretta Davis,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
38,Jane Bradshaw,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
39,Diane Mohr,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,1.0,0.0
40,Robert Lyons,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,1.0,0.0
41,John Tyler,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
42,Marie Davis,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
43,Henry Thorne,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
44,Nelida Lyle,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
45,Michael Rohrer,2021-03-29,4,IT,3,100.0,,,,,,,,,,1.0,1.0,1.0
46,Otis White,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
47,Mary Theiss,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
48,Carla Queja,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,1.0,0.0
49,Brittany Broadwater,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
50,Roma Mayers,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
51,Chris Johnson,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
52,Barbara Ormond,2021-03-29,4,IT,3,66.67,,,,,,,,,,0.0,1.0,1.0
53,Hazel Vigna,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
54,Sherry Coleman,2021-03-29,4,IT,3,66.67,,,,,,,,,,1.0,0.0,1.0
55,Cedric Fry,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
56,Sarah Rusk,2021-03-29,4,IT,3,33.33,,,,,,,,,,1.0,0.0,0.0
57,Barbara Wun,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
58,Jessica Wright,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
59,Elizabeth Shull,2021-03-29,4,IT,3,0.0,,,,,,,,,,0.0,0.0,0.0
60,Robert Wardinsky,2021-03-29,4,IT,3,33.33,,,,,,,,,,0.0,1.0,0.0
1,Trisha Sanders,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
2,Sarah Newborn,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
3,Shantel Townsend,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
4,Patricia Mann,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
5,Clara Cooper,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
6,Helen Brandes,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
7,Francisco Borthwick,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
8,Judy Jackson,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
9,Nancy Castelli,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
10,Timothy Murray,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
11,Annie Rudisill,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
12,Edith Padilla,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
13,Clara Farias,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
14,Helen Grant,2021-03-30,1,IT,3,0.0,0.0,0.0,0.0,,,,,,,,,
15,Robert Sperrey,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
16,David Jauch,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
17,Lorri Thompson,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
18,Michael Gray,2021-03-30,1,IT,3,0.0,0.0,0.0,0.0,,,,,,,,,
19,Bernard Pool,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
20,Aurelio Khoury,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
21,Dwayne Rodriguez,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
22,Frederick Bryan,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
23,Maureen Mcgee,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
24,Deloris Callan,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
25,Eli Sorbo,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
26,Kathleen Barnes,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
27,Ray Gardner,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
28,Brenda Loza,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
29,Kelli Butler,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
30,Rose Buonocore,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
31,Carol Robbins,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
32,Lori Adams,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
33,Rick Bryan,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
34,Bruce Towns,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
35,Beth Hunnings,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
36,Constance Figueroa,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
37,William Hicks,2021-03-30,1,IT,3,0.0,0.0,0.0,0.0,,,,,,,,,
38,Brenda Noreen,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
39,Crystal James,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
40,Gladys Wethje,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
41,Robin Magill,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
42,Ellen Heinandez,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
43,Gary West,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
44,Francis Eastridge,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
45,Jewel Sosebee,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
46,April Anderson,2021-03-30,1,IT,3,0.0,0.0,0.0,0.0,,,,,,,,,
47,Angela Burton,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
48,Chandra Bonnett,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
49,Kelly Mcdaniels,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
50,Ann Lessman,2021-03-30,1,IT,3,33.33,0.0,1.0,0.0,,,,,,,,,
51,Anna Stewart,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
52,Gary Heltzel,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
53,Donald Schultz,2021-03-30,1,IT,3,66.67,1.0,1.0,0.0,,,,,,,,,
54,William Osullivan,2021-03-30,1,IT,3,0.0,0.0,0.0,0.0,,,,,,,,,
55,Dexter Reid,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
56,Debra Bradley,2021-03-30,1,IT,3,33.33,0.0,0.0,1.0,,,,,,,,,
57,Stephanie Woods,2021-03-30,1,IT,3,33.33,1.0,0.0,0.0,,,,,,,,,
58,Joyce Hall,2021-03-30,1,IT,3,66.67,0.0,1.0,1.0,,,,,,,,,
59,Kathy Shattuck,2021-03-30,1,IT,3,66.67,1.0,0.0,1.0,,,,,,,,,
60,Lowell Christmas,2021-03-30,1,IT,3,100.0,1.0,1.0,1.0,,,,,,,,,
1,Kenny Laster,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
2,Dorothy Browning,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
3,Eliseo Uppencamp,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
4,Mary Jones,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
5,Barbara Casella,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
6,Debra Reynolds,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
7,Frances Villa,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
8,Michael Ross,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
9,Paul Mercado,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
10,Leota Lombardi,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
11,Melvin Howard,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
12,Gilbert Chasse,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
13,Ronald Masell,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
14,Rodney Wiegand,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
15,William Peterson,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
16,Francis Marshall,2021-03-30,2,IT,3,0.0,,,,0.0,0.0,0.0,,,,,,
17,Don Sampson,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
18,David Beal,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
19,Daryl Coonrod,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
20,Maureen Lembke,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
21,Eric Right,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
22,Diane Olson,2021-03-30,2,IT,3,0.0,,,,0.0,0.0,0.0,,,,,,
23,Frankie Olson,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
24,Ernest Logan,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
25,Cecelia Walker,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
26,Kevin Walters,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
27,Loraine Franklin,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
28,Suzette Diehl,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
29,John Lopez,2021-03-30,2,IT,3,33.33,,,,0.0,0.0,1.0,,,,,,
30,Dana Lujan,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
31,David Nelson,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
32,Matthew Kirklin,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
33,Melisa Frazier,2021-03-30,2,IT,3,0.0,,,,0.0,0.0,0.0,,,,,,
34,Susan Wilson,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
35,Joseph Crites,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
36,Mark Patton,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
37,Delores Hazel,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
38,William Perryman,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
39,Rob Garcia,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
40,Nancy Miller,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
41,Harvey Morgan,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
42,Melinda Graham,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
43,Ernest Hunt,2021-03-30,2,IT,3,0.0,,,,0.0,0.0,0.0,,,,,,
44,Donna Archer,2021-03-30,2,IT,3,33.33,,,,0.0,0.0,1.0,,,,,,
45,Dean Bridge,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
46,James Quintanilla,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
47,Robert Morrow,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
48,Joseph Taylor,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
49,Albert Wertman,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
50,Paul Bryant,2021-03-30,2,IT,3,33.33,,,,0.0,1.0,0.0,,,,,,
51,Timothy Pruden,2021-03-30,2,IT,3,33.33,,,,0.0,0.0,1.0,,,,,,
52,Alisha Lowe,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
53,Judith Hardy,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
54,Holly Hunter,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
55,Janice Laws,2021-03-30,2,IT,3,66.67,,,,0.0,1.0,1.0,,,,,,
56,Richard Rash,2021-03-30,2,IT,3,66.67,,,,1.0,0.0,1.0,,,,,,
57,Christopher Cote,2021-03-30,2,IT,3,66.67,,,,1.0,1.0,0.0,,,,,,
58,Mary Hohman,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
59,Kay Maier,2021-03-30,2,IT,3,100.0,,,,1.0,1.0,1.0,,,,,,
60,Venus Vanes,2021-03-30,2,IT,3,33.33,,,,1.0,0.0,0.0,,,,,,
1,Thomas Smith,2021-03-30,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
2,Lloyd Juarez,2021-03-30,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
3,Berry Helzer,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
4,Richard Carr,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
5,Wilma Lee,2021-03-30,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
6,Kenneth Dostal,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
7,Johnathan Hahn,2021-03-30,3,IT,3,0.0,,,,,,,0.0,0.0,0.0,,,
8,Paul Lorenzo,2021-03-30,3,IT,3,66.67,,,,,,,1.0,1.0,0.0,,,
9,Bill Lindsey,2021-03-30,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
10,Michelle Kelley,2021-03-30,3,IT,3,100.0,,,,,,,1.0,1.0,1.0,,,
11,Adrienne Harper,2021-03-30,3,IT,3,33.33,,,,,,,1.0,0.0,0.0,,,
12,William Xie,2021-03-30,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
13,Charles Mack,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
14,Armando Vargas,2021-03-30,3,IT,3,66.67,,,,,,,0.0,1.0,1.0,,,
15,Della Nelson,2021-03-30,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
16,Rachel Henry,2021-03-30,3,IT,3,66.67,,,,,,,1.0,0.0,1.0,,,
17,Ulysses Sullivan,2021-03-30,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
18,Victor Kean,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
19,James Milner,2021-03-30,3,IT,3,33.33,,,,,,,0.0,0.0,1.0,,,
20,Pamela Belcher,2021-03-30,3,IT,3,33.33,,,,,,,0.0,1.0,0.0,,,
